productName,price,rating,specScore,features,brand,processor,storage,cores,ram,screen_size,Warranty,OS,graphics,storage_type,ram_type,resolution,graphics_category,resolution_category
HP 15s-fy5002TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),48990,4.1,52,"'12th Gen Intel Core i5 1235U', '10 Cores (2P + 8E), 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated Integrated', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Intel Core i5,512,10 ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
HP 15-fc0030AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),43999,4.4,51,"'7th Gen AMD Ryzen 5 7520U', 'Quad Core, 8 Threads', '16\u2009GB LPDDR5 RAM', '512\u2009GB SSD', 'AMD Radeon AMD', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920 x 1080,Other/Unknown,Standard HD (16:9)
HP 15-fd0006TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),40490,4.1,46,"'13th Gen Intel Core i3 1315U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated Integrated', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Realme Book Prime CloudPro002 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),43790,4.5,56,"'11th Gen Intel Core i5 11320H', 'Quad Core, 8 Threads', '8\u2009GB LPDDR4X RAM', '512\u2009GB SSD', 'Intel Iris Xe Graphics', '14\u2009inches, 2160\u2009x\u20091440\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Other,Intel Core i5,512,No ,8,14.0,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR4X,2160 x 1440,Intel,Widescreen or Custom
HP 15-fd0011TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),53900,4.05,50,"'13th Gen Intel Core i5 1335U', '10 Cores (2P + 8E), 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated Integrated', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Intel Core i5,512,10 ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Acer Predator Helios Neo 16 PHN16-71 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),104990,4.0,69,"'13th Gen Intel Core i7 13700HX', '16 Cores (8P + 8E), 24 Threads', '16\u2009GB DDR5 RAM', '512\u2009GB SSD', '6\u2009GB NVIDIA GeForce RTX 4050', '16\u2009inches, 1920\u2009x\u20091200\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Acer,Intel Core i7,512,16 ,16,16.0,12,Windows 11 ,rtx 4050,SSD,DDR5,1920 x 1200,NVIDIA,Widescreen (16:10)
MSI Thin GF63 12VF-268IN Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11/ 8GB Graph),95990,4.0,72,"'12th Gen Intel Core i5 12450H', 'Octa Core (4P + 4E), 12 Threads', '16\u2009GB DDR4 RAM', '1\u2009TB Hard Disk', '256\u2009GB SSD', '8\u2009GB NVIDIA GeForce RTX 4060', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS'",MSI,Intel Core i5,1024,No ,16,15.6,0,Windows 11 ,rtx 4060,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
MSI Cyborg 15 A12UCX-265IN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),55999,4.1,62,"'12th Gen Intel Core i5 12450H', 'Octa Core (4P + 4E), 12 Threads', '8\u2009GB DDR5 RAM', '512\u2009GB SSD', '4\u2009GB Nvidia GeForce RTX 2050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core i5,512,No ,8,15.6,24,Windows 11 ,rtx 2050,SSD,DDR5,1920 x 1080,NVIDIA,Standard HD (16:9)
Asus Vivobook 14X OLED 2023 K3405VFB-KM541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics),75990,4.55,64,"'13th Gen Intel Core i5 13500H', '12 Cores (4P + 8E), 16 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 2050', '14\u2009inches, 2880\u2009x\u20091800\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core i5,512,12 ,16,14.0,12,Windows 11 ,rtx 2050,SSD,DDR4,2880 x 1800,NVIDIA,Quad HD or higher
HP 15-fc0026AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),33460,4.05,50,"'7th Gen AMD Ryzen 3 7320U', 'Quad Core, 8 Threads', '8\u2009GB LPDDR5 RAM', '512\u2009GB SSD', 'AMD Radeon AMD', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920 x 1080,Other/Unknown,Standard HD (16:9)
HP Victus 16-d0333TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),58990,4.65,70,"'11th Gen Intel Core i5 11400H', 'Hexa Core, 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce GTX 1650', '16.1\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Intel Core i5,512,No ,16,16.1,12,Windows 11 ,NVIDIA,SSD,DDR4,1920 x 1080,Other/Unknown,Standard HD (16:9)
Asus VivoBook 14 2023 X1404VA-NK321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),35990,4.65,52,"'13th Gen Intel Core i3 1315U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel UHD Graphics', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core i3,512,No ,8,14.0,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Asus Vivobook 15 2023 X1504VA-NJ324WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),38990,4.25,54,"'13th Gen Intel Core i3 1315U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Integrated Intel UHD Graphics', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Asus VivoBook 14 2023 X1404VA-NK522WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),47990,4.2,52,"'13th Gen Intel Core i5 1335U', '10 Cores (2P + 8E), 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Iris Xe Graphics', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core i5,512,10 ,8,14.0,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
HP 255 G9 7B1L8PA Laptop (AMD Ryzen 5 5625U/ 8GB/ 512 GB SSD/ Win11 Home),32499,4.0,60,"'5th Gen AMD Ryzen 5 5625U', 'Hexa Core, 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'AMD Radeon Graphics', '15.6\u2009inches, 1366\u2009x\u2009768\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1366 x 768,Other/Unknown,Widescreen or Custom
‎Lenovo V15 G2 IJL 82QYA00HIN Laptop (Celeron N4500/ 8GB/ 256GB SSD/ DOS),21399,4.35,38,"'Intel Celeron  N4500', '8\u2009GB DDR4 RAM', '256\u2009GB SSD', 'Intel Integrated Integrated', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'DOS OS', '1 Year Warranty', '1 USB 3.0 Ports'",Other,Others,256,No ,8,15.6,12,D ,intel integrated,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 256GB SSD/ MacOS),101990,4.55,52,"'Apple M2', 'Octa Core (4P + 4E)', '8\u2009GB DDR4 RAM', '256\u2009GB SSD', '10-Core GPU', '15.3\u2009inches, 2880\u2009x\u20091864\u2009pixels', 'Mac OS', '1 Year Warranty'",Apple,Apple M Series,256,No ,8,15.3,12,Mac ,10-Core GPU,SSD,DDR4,2880 x 1864,Other/Unknown,Quad HD or higher
HP Spectre x360 16-f2005TX Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 4GB Graph),159999,4.05,84,"'13th Gen Intel Core i7 1360P', '12 Cores (4P + 8E), 16 Threads', '32\u2009GB DDR4 RAM', '1\u2009TB SSD', '4\u2009GB  Intel Arc A370M Graphics', '16\u2009inches, 3840\u2009x\u20092400\u2009pixels, Touch Screen', 'Windows 11 OS', '1 Year Warranty'",HP,Intel Core i7,1024,12 ,32,16.0,12,Windows 11 ,Intel Arc A370M Graphics,SSD,DDR4,3840 x 2400,Other/Unknown,Quad HD or higher
Infinix INBook Y1 Plus Neo XL30 Laptop (Intel Celeron N5100/ 8GB/ 512GB SSD/ Win 11 Home),22990,4.2,47,"'11th Gen Intel Celeron N5100', 'Quad Core, 4 Threads', '8\u2009GB LPDDR4X RAM', '512\u2009GB SSD', 'Intel Integrated UHD', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Infinix,Others,512,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,LPDDR4X,1920 x 1080,Intel,Standard HD (16:9)
Honor MagicBook X16 2023 ‎‎‎BRN-F58 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),42529,4.55,59,"'12th Gen Intel Core i5 12450H', 'Octa Core (4P + 4E), 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel UHD Graphics', '16\u2009inches, 1920\u2009x\u20091200\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Other,Intel Core i5,512,No ,8,16.0,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920 x 1200,Intel,Widescreen (16:10)
Lenovo V15 G3 82TTA00VIH Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/Win11),32099,4.15,50,"'12th Gen Intel Core i3 1215U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated UHD', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Lenovo,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
HP 15-fc0028AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),39700,4.7,48,"'7th Gen AMD Ryzen 5 7520U', 'Quad Core, 8 Threads', '8\u2009GB LPDDR5 RAM', '512\u2009GB SSD', 'AMD Radeon AMD', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920 x 1080,Other/Unknown,Standard HD (16:9)
HP 14s-dy5008TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),36990,4.6,55,"'12th Gen Intel Core i3 1215U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated UHD', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Intel Core i3,512,No ,8,14.0,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
MSI Modern 14 C12M-440IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),36990,4.35,53,"'12th Gen Intel Core i5 1235U', '10 Cores (2P + 8E), 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated Iris Xe', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",MSI,Intel Core i5,512,10 ,8,14.0,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
MSI Modern 14 C11M-030IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),59990,4.4,53,"'11th Gen Intel Core i5 1155G7', 'Quad Core, 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated Iris Xe', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",MSI,Intel Core i5,512,No ,8,14.0,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Asus Vivobook Go 14 2023 E1404FA-NK322WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),29999,4.65,50,"'7th Gen AMD Ryzen 3 7320U', 'Quad Core, 8 Threads', '8\u2009GB LPDDR5 RAM', '512\u2009GB SSD', 'AMD Radeon AMD', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,AMD Ryzen 3,512,No ,8,14.0,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920 x 1080,Other/Unknown,Standard HD (16:9)
MSI Modern 14 C12M-445IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),29990,4.25,53,"'12th Gen Intel Core i3 1215U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated UHD', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",MSI,Intel Core i3,512,No ,8,14.0,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
HP Chromebook 15a-na0008TU Laptop (Intel Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),18990,4.45,33,"'Intel Celeron  N4500', 'Dual Core, 2 Threads', '4\u2009GB LPDDR4x RAM', '128\u2009GB Hard Disk', 'Intel Integrated UHD Graphics', '15.6\u2009inches, 1366\u2009x\u2009768\u2009pixels', 'Chrome OS', '1 Year Warranty'",HP,Others,128,No ,4,15.6,12,Chrome ,intel integrated uhd,hard disk,LPDDR4X,1366 x 768,Intel,Widescreen or Custom
MSI Modern 14 C11M-031IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),28990,4.15,54,"'11th Gen Intel Core i3 1115G4', 'Dual Core, 4 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated UHD', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",MSI,Intel Core i3,512,No ,8,14.0,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Asus Vivobook Pro 15 M6500QC-HN542WS Laptop (Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),58100,4.1,65,"'5th Gen AMD Ryzen 5  5600H', 'Hexa Core, 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 3050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
Lenovo Yoga Slim 7 ProX 82TK00AFIN Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graphics),124990,4.55,75,"'12th Gen Intel Core i7 12700H', '14 Cores (6P + 8E), 20 Threads', '16\u2009GB LPDDR5 RAM', '1\u2009TB SSD', '4\u2009GB NVIDIA GeForce RTX 3050', '14.5\u2009inches, 3072\u2009x\u20091920\u2009pixels, Touch Screen', 'Windows 11 OS', '3 Year Warranty'",Lenovo,Intel Core i7,1024,14 ,16,14.5,36,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,LPDDR5,3072 x 1920,NVIDIA,Quad HD or higher
Asus Vivobook Go 15 2023 E1504FA-NJ323WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),33600,4.25,53,"'7th Gen AMD Ryzen 3 7320U', 'Quad Core, 8 Threads', '8\u2009GB LPDDR5 RAM', '512\u2009GB SSD', 'AMD Radeon AMD', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920 x 1080,Other/Unknown,Standard HD (16:9)
Asus Vivobook Go 15 2023 E1504FA-NJ543WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),42239,4.0,56,"'7th Gen AMD Ryzen 5 7520U', 'Quad Core, 8 Threads', '16\u2009GB LPDDR5 RAM', '512\u2009GB SSD', 'AMD Radeon AMD', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920 x 1080,Other/Unknown,Standard HD (16:9)
Asus Vivobook Go 15 2023 E1504FA-NJ522WS Laptop (Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),38990,4.5,54,"'7th Gen AMD Ryzen 5 7520U', 'Quad Core, 8 Threads', '8\u2009GB LPDDR5 RAM', '512\u2009GB SSD', 'AMD Radeon AMD', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920 x 1080,Other/Unknown,Standard HD (16:9)
Asus Vivobook Go 15 OLED 2023 E1504FA-LK322WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),40990,4.05,52,"'7th Gen AMD Ryzen 3 7320U', 'Quad Core, 8 Threads', '8\u2009GB LPDDR5 RAM', '512\u2009GB SSD', 'AMD Radeon AMD', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920 x 1080,Other/Unknown,Standard HD (16:9)
MSI Katana 17 B13UDXK-255IN Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),94389,4.3,64,"'13th Gen Intel Core i7 13620H', '10 Cores (6P + 4E), 16 Threads', '16\u2009GB DDR5 RAM', '512\u2009GB SSD', '6\u2009GB NVIDIA GeForce RTX 3050', '17.3\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core i7,512,10 ,16,17.3,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920 x 1080,NVIDIA,Standard HD (16:9)
Dell Inspiron 15 3520 D560915WIN9S Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),34990,4.45,54,"'12th Gen Intel Core i3 1215U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel UHD Graphics', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Primebook 4G Android Laptop (MediaTek MT8788/ 4GB/ 64GB eMMC/ Android 11),14990,4.75,25,"'MediaTek MTK8788', 'Octa Core', '4\u2009GB LPDDR4 RAM', '64\u2009GB Hard Disk', 'ARM Mali G72', '11.6\u2009inches, 1366\u2009x\u2009768\u2009pixels', 'Android 11 OS', '1 Year Warranty'",Other,Others,64,No ,4,11.6,12,Android 11 ,ARM Mali G72,hard disk,LPDDR4,1366 x 768,Qualcomm and ARM,Widescreen or Custom
HP 15s- eq2212AU Laptop (AMD Ryzen 3 5300U/ 8GB/ 512GB SSD/ Win11 Home),30390,4.0,53,"'5th Gen AMD Ryzen 3  5300U', 'Quad Core, 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'AMD Radeon Graphics', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1920 x 1080,Other/Unknown,Standard HD (16:9)
Dell Vostro 3420 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),34990,4.0,53,"'12th Gen Intel Core i3 1215U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel UHD Graphics', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,Intel Core i3,512,No ,8,14.0,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Asus Vivobook 15 2022 X1502ZA-EJ515WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),44990,4.2,60,"'12th Gen Intel Core i5 1235U', '10 Cores (2P + 8E), 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Iris Xe', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core i5,512,10 ,8,15.6,12,Windows 11 ,intel iris xe,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Microsoft Surface Pro 9 QEZ-00065 Laptop (12th Gen Core i5/ 8GB/ 256GB SSD/ Win11),94990,4.65,51,"'12th Gen Intel Core i5 1235U', '10 Cores (2P + 8E), 12 Threads', '8\u2009GB LPDDR5 RAM', '256\u2009GB SSD', 'Intel Iris Xe Graphics', '13\u2009inches, 2880\u2009x\u20091920\u2009pixels, Touch Screen', 'Windows 11 OS', '1 Year Warranty'",Microsoft,Intel Core i5,256,10 ,8,13.0,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,2880 x 1920,Intel,Quad HD or higher
Lenovo IdeaPad Flex 5 82R90068IN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),64990,4.5,69,"'5th Gen AMD Ryzen 7 5700U', 'Octa Core, 16 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', 'AMD Radeon', '14\u2009inches, 1920\u2009x\u20091200\u2009pixels, Touch Screen', 'Windows 11 OS', '1 Year Warranty'",Lenovo,AMD Ryzen 7,512,No ,16,14.0,12,Windows 11 ,amd radeon,SSD,DDR4,1920 x 1200,Other/Unknown,Widescreen (16:10)
Lenovo V15 82KDA01BIH Laptop (AMD Ryzen 3 5300U/ 8GB/ 512GB SSD/ Win11 Home),28990,4.35,57,"'5th Gen AMD Ryzen 3 5300U', 'Quad Core, 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'AMD Radeon Graphics', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Lenovo,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1920 x 1080,Other/Unknown,Standard HD (16:9)
Acer One 14 Z2-493 Laptop (AMD Ryzen 3 3250U/ 8GB/ 256GB SSD/ Win11),23990,4.7,47,"'3rd Gen AMD Ryzen 3  3250U', 'Dual Core, 4 Threads', '8\u2009GB DDR4 RAM', '256\u2009GB SSD', 'AMD Radeon Graphics', '14\u2009inches, 1366\u2009x\u2009768\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Acer,AMD Ryzen 3,256,No ,8,14.0,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1366 x 768,Other/Unknown,Widescreen or Custom
Acer Aspire 3 A315-59 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),31990,4.2,52,"'12th Gen Intel Core i3 1215U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Graphics', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Acer,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel graphics,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Lenovo IdeaPad Gaming 3 82K201Y9IN Laptop (AMD Ryzen 5-5600H/ 8GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),47990,4.25,65,"'5th Gen AMD Ryzen 5  5600H', 'Hexa Core, 12 Threads', '8\u2009GB DDR4 RAM', '1\u2009TB Hard Disk', '256\u2009GB SSD', '4\u2009GB NVIDIA GeForce GTX 1650', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS'",Lenovo,AMD Ryzen 5,1024,No ,8,15.6,0,Windows 11 ,NVIDIA,SSD,DDR4,1920 x 1080,Other/Unknown,Standard HD (16:9)
Lenovo IdeaPad Slim 5 82SF008YIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),58491,4.05,63,"'12th Gen Intel Core i5 1235U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Iris Xe Graphics', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Lenovo,Intel Core i5,512,10 ,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
HP Victus 15-fa0070TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),55990,4.75,65,"'12th Gen Intel Core i5 12450H', 'Octa Core (4P + 4E), 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce GTX 1650', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,NVIDIA,SSD,DDR4,1920 x 1080,Other/Unknown,Standard HD (16:9)
